,ricf_oid,ba_cn,ba_nfe,ba_gvm,ba_pgv,ba_ntr,ba_fdt,ba_bn,ba_evl,fa_dine_this,fa_dinu_this,cf_govc,fp_tt_end,Government-Link,Scope,Province
472,3311,黑龙江省东北林业大学教育发展基金会,4,9,0,非公募基金会,2010-04-12,19.0,4A,"3,054,400.00",0.00,0.00,"5,646,250.18",GLF,Regional,Heilongjiang
473,1053,大连市青少年发展基金会,6,0,0,非公募基金会,2005-10-25,11.0,5A,"16,510,520.24","123,913.35",0.00,"35,110,099.30",GLF,Regional,Liaoning
474,1647,延安市残疾人福利基金会,4,1,1,公募基金会,2012-11-05,19.0,未参评,0.00,"8,309,931.81","2,000,000.00","11,639,729.62",GLF,Regional,Shaanxi
475,316,云南启航教育基金会,0,0,0,非公募基金会,2013-06-27,5.0,未参评,0.00,"9,000,000.00",0.00,"2,197,604.05",NGF,Regional,Yunnan
476,44,上海复星公益基金会,0.0,0,0.0,非公募基金会,2012年09月29日,5.0,未参评,0.0,42640000.0,0.0,12497273.14,NGF,Regional,Shanghai
477,1140,宁夏回族自治区维宗博爱基金会,0,2,1,非公募基金会,2010-08-26,14.0,--,0.00,"1,491,869.00",0.00,"1,758,821.41",GLF,Regional,Ningxia
478,2109,河南省司马光教育基金会,0,0,0,非公募基金会,2009-03-05,6.0,未参评,0.00,"140,000.00",0.00,"2,049,976.39",GLF,Regional,Henan
479,1086,天津市残疾人福利基金会,5,3,0,公募基金会,1990-02-09,23.0,4A,"1,402,870.30","12,570,272.14","15,000.00","19,519,616.91",GLF,Regional,Tianjin
480,3323,黑龙江省大庆市妇女儿童基金会,1,1,0,非公募基金会,2012-06-06,9.0,未参评,0.00,"1,138,941.59",0.00,"4,598,705.56",GLF,Regional,Heilongjiang
481,40,上海国泰君安社会公益基金会,2.0,2,0.0,非公募基金会,2012年01月18日,9.0,未参评,0.0,5335948.98,0.0,7031088.25,NGF,Regional,Shanghai
482,2696,甘肃省公安民警英烈基金会,4,0,0,公募基金会,2009-01-13,25.0,3A,0.00,"1,200,000.00",0.00,"16,041,248.14",GLF,Regional,Gansu
483,2156,河南省金鑫爱心教育基金会,2,0,0,非公募基金会,2009-12-23,5.0,未参评,0.00,"1,110,199.00",0.00,"5,283,798.67",NGF,Regional,Henan
484,3099,重庆师范大学教育发展基金会,4,0,0,非公募基金会,2011-12-27,10.0,2A,0.00,"6,561,998.00",0.00,"13,004,077.77",GLF,Regional,Chongqing
485,2243,浙江泰隆慈善基金会,1,0,0,非公募基金会,2011-04-21,6.0,未参评,0.00,"26,959.52",0.00,"1,023,871.91",NGF,Regional,Zhejiang
486,253,中国生物多样性保护与绿色发展基金会,17,0,1,公募基金会,发起人,25.0,3A,"4,954,158.74","163,890.98","1,690,000.00","32,168,475.43",GLF,National,Beijing
487,3620,乌审旗人民教育基金会,0,0,0,公募基金会,2013-10-21,7.0,未参评,0.00,0.00,0.00,"13,185,924.90",GLF,Regional,Neimenggu
488,3554,浙江工商职业技术学院教育基金会,1,0,0,非公募基金会,2013-05-08,17.0,未参评,"180,000.00","30,000.00",0.00,"2,094,094.28",GLF,Regional,Zhejiang
489,1057,天津中国民航大学教育发展基金会,0,0,0,非公募基金会,2006-08-01,11.0,3A,"1,647,438.02",0.26,0.00,"37,534,638.00",GLF,Regional,Tianjin
490,401,兰州报恩寺慈善基金会,0,1,0,非公募基金会,2013-05-17,25.0,未参评,0.00,"735,200.00",0.00,"6,762,845.49",NGF,Regional,Gansu
491,3344,龙游县人民教育基金会,2,0,0,公募基金会,2006-04-07,8.0,未参评,0.00,"362,000.00",0.00,"4,329,177.08",GLF,Regional,Zhejiang
492,4129,天津市桃源居社区公益组织发展基金会,1,0,0,非公募基金会,2014-11-27,5.0,未参评,0.00,"120,000.00",0.00,"2,218,304.05",NGF,Regional,Tianjin
493,2290,浙江省李书福资助教育基金会,0,0,0,非公募基金会,2006-08-03,6.0,未参评,"16,679,961.79","2,000,100.00",0.00,"58,175,452.57",NGF,Regional,Zhejiang
494,449,内蒙古自治区青少年发展基金会,8,0,0,公募基金会,1990-07-10,15.0,4A,"10,663,649.02","180,000.00",0.00,"29,120,280.28",GLF,Regional,Neimenggu
495,2158,河南省阳光助老基金会,5,0,0,公募基金会,2012-11-19,16.0,未参评,0.00,"255,000.00",0.00,"4,012,281.29",GLF,Regional,Henan
496,321,云南大益爱心基金会,6,0,0,非公募基金会,2007-12-12,6.0,5A,0.00,"12,430,830.00",0.00,"114,325,905.52",NGF,Regional,Yunnan
497,3011,辽宁省大连海事大学教育发展基金会,0,0,0,非公募基金会,2010-12-30,22.0,未参评,"5,029,505.75",0.00,0.00,"16,510,683.16",GLF,Regional,Liaoning
498,1677,波司登公益基金会,4,0,0,,2011年06月14日,,未参评,0.00,"6,170,115.00",0.00,"61,578,941.58",NGF,National,Jiangsu
499,1677,德康博爱基金会,3,0,0,非公募基金会,2011-06-14,5.0,,0.00,"6,170,115.00",0.00,"61,578,941.58",NGF,National,Jiangsu
500,2485,温州市实验中学教育发展基金会,1,0,0,非公募基金会,2011-06-01,7.0,未参评,"776,595.97",0.00,0.00,"9,164,261.74",GLF,Regional,Zhejiang
501,2081,河北阳光慈善基金会,1,0,0,非公募基金会,2013-05-22,11.0,未参评,"500,000.00",0.00,0.00,"2,417,493.89",NGF,Regional,Hebei
502,2258,浙江省农业技术推广基金会,9,1,0,公募基金会,1995-08-08,19.0,4A,0.00,0.00,0.00,"147,279,134.26",GLF,Regional,Zhejiang
503,1730,新乡市环卫爱心基金会,1,0,0,非公募基金会,2013-05-12,5.0,未参评,0.00,0.00,0.00,"2,931,158.80",GLF,Regional,Henan
504,49,上海宇兴爱心慈善基金会,0.0,0,0.0,非公募基金会,2013年07月15日,5.0,未参评,0.0,201600.0,0.0,1713392.7,NGF,Regional,Shanghai
505,97,上海市静安区教育基金会,1.0,0,0.0,公募基金会,1992年04月30日,5.0,未参评,0.0,0.0,0.0,20752659.61,GLF,Regional,Shanghai
506,183,中华国际科学交流基金会,11,0,0,公募基金会,1999-07-01,7.0,2A,"12,280,000.00",0.00,0.00,"8,422,814.63",GLF,National,Beijing
507,3746,天津市海河科技金融发展基金会,1,0,0,非公募基金会,2014-04-11,5.0,未参评,0.00,0.00,0.00,"2,206,354.64",GLF,Regional,Tianjin
508,1161,宁波协合预防肿瘤基金会,3,0,0,非公募基金会,2010-11-29,5.0,未参评,0.00,"279,600.00",0.00,"2,736,470.93",NGF,Regional,Zhejiang
509,1874,永恒慈善基金会,0,0,0,非公募基金会,2011-06-02,5.0,未参评,"1,600,000.00",0.00,0.00,"20,883,852.80",NGF,National,Guangdong
510,2632,湖州市见义勇为基金会,2,2,0,公募基金会,2010-11-29,24.0,未参评,0.00,0.00,"450,000.00","10,530,951.65",GLF,Regional,Zhejiang
511,2039,河仁慈善基金会,9,0,1,非公募基金会,2010-06-07,9.0,未参评,0.00,0.00,0.00,"3,525,009,063.27",NGF,National,Beijing
512,2225,浙江家禾慈善基金会,2,0,0,非公募基金会,2012-07-09,5.0,未参评,0.00,"3,146,516.08",0.00,"260,428.49",NGF,Regional,Zhejiang
513,144,上海能近公益基金会,1.0,0,0.0,非公募基金会,2007年04月17日,7.0,未参评,0.0,132074.66,0.0,3093080.69,NGF,Regional,Shanghai
514,273,中国西部人才开发基金会,16,0,0,公募基金会,2006-09-18,21.0,4A,"29,837,010.00","3,281,890.00","1,000,000.00","59,951,257.87",GLF,National,Beijing
515,2851,绍兴市越城区人民教育基金会,0,0,0,公募基金会,2005-11-01,7.0,未参评,0.00,"6,546,350.00",0.00,"6,399,104.90",GLF,Regional,Zhejiang
516,1888,江山市人民教育基金会,1,0,0,公募基金会,2006-07-10,7.0,未参评,0.00,0.00,0.00,"7,186,266.26",GLF,Regional,Zhejiang
517,1168,宁波市北仑区人民教育基金会,0,0,0,公募基金会,1999-11-04,6.0,未参评,"1,903,558.20",0.00,0.00,"11,279,213.99",GLF,Regional,Zhejiang
518,343,云南省温暖工程慈善基金会,3,0,0,公募基金会,2011-03-02,5.0,2A,"1,270,000.00",0.00,0.00,"4,827,593.15",GLF,Regional,Yunan
519,932,吉林省老龄事业发展基金会,10,0,1,公募基金会,1992-06-05,25.0,未参评,0.00,"2,211,376.09","766,540.24","22,544,640.46",GLF,Regional,Jilin
520,2295,浙江省瑞安中学教育发展基金会,3,0,0,非公募基金会,2013-01-08,8.0,5A,"407,025.00","4,659,804.09",0.00,"15,049,166.90",GLF,Regional,Zhejiang
521,924,吉林省振国健康事业公益基金会,0,0,0,非公募基金会,2011-08-30,8.0,未参评,0.00,"8,382,605.00",0.00,"9,127,662.38",NGF,Regional,Jilin
522,3418,重庆市光明基金会,1,0,0,非公募基金会,2007-03-19,9.0,2A,0.00,0.00,0.00,"7,216,473.49",NGF,Regional,Chongqing
523,2953,诸暨市九鼎教育基金会,0,0,0,非公募基金会,2007-04-20,6.0,5A,0.00,0.00,0.00,"2,017,153.86",NGF,Regional,Zhejiang
524,2150,河南省荆浩艺术公益基金会,3,0,0,非公募基金会,2011-02-13,6.0,未参评,0.00,"190,000.00",0.00,"2,054,217.77",NGF,Regional,Henan
525,1809,杭州市拱墅区人民教育基金会,0,0,0,公募基金会,2007-10-16,10.0,未参评,0.00,0.00,0.00,"4,737,470.72",GLF,Regional,Zhejiang
526,1810,杭州市残疾人福利基金会,3,0,0,公募基金会,1985-09-01,0.0,未参评,0.00,"2,363,690.72",0.00,"28,132,766.51",GLF,Regional,Zhejiang
527,2083,河南交通职业技术学院教育发展基金会,0,0,0,非公募基金会,2013-10-25,10.0,未参评,0.00,"26,000.00",0.00,"6,035,430.47",GLF,Regional,Henan
528,3025,辽宁省见义勇为基金会,4,0,0,公募基金会,1997-06-09,19.0,3A,0.00,0.00,"4,100,000.00","5,802,305.06",GLF,Regional,Liaoning
529,286,临安市见义勇为奖励基金会,2,1,0,公募基金会,2005-05-23,25.0,未参评,0.00,"652,500.00",0.00,"8,506,350.04",GLF,Regional,Zhejiang
530,151,上海阎宝航社会公益基金会,10.0,0,0.0,非公募基金会,1991年04月01日,15.0,未参评,0.0,1656854.34,0.0,4025504.66,NGF,Regional,Shanghai
531,2102,河南省兴达爱心基金会,2,0,0,非公募基金会,2010-09-26,5.0,未参评,0.00,"2,610,000.00",0.00,"2,012,021.84",NGF,Regional,Henan
532,2764,福建宏利基金会,2,0,0,非公募基金会,1999-06-18,15.0,3A,0.00,"703,000.00",0.00,"2,107,086.39",NGF,Regional,Fujian
533,3649,河南省阳光文化发展基金会,3,0,0,非公募基金会,2014-01-06,5.0,未参评,0.00,"170,000.00",0.00,"2,001,354.45",GLF,Regional,Henan
534,1681,思利及人公益基金会,5,0,0,非公募基金会,2012-12-10,7.0,未参评,"19,314,485.85","3,140,037.58",0.00,"33,985,155.83",NGF,National,Guangdong
535,2096,河南省会善助老基金会,1,0,0,非公募基金会,2012-11-19,5.0,未参评,0.00,"172,738.50",0.00,"2,222,196.87",NGF,Regional,Henan
536,1804,杭州市余杭区见义勇为基金会,2,2,0,公募基金会,2008-11-06,23.0,未参评,0.00,"20,000.00","100,000.00","5,046,640.61",GLF,Regional,Zhejiang
537,4235,上海心手相牵社区公益基金会,0.0,0,0.0,非公募基金会,2015年08月13日,5.0,未参评,0.0,14216.88,0.0,2011641.79,NGF,Regional,Shanghai
538,3813,青海省格萨尔文化发展基金会,1,0,0,非公募基金会,2014-05-10,9.0,未参评,0.00,0.00,0.00,"10,308.28",GLF,Regional,Qinghai
539,188,中华社会救助基金会,34,0,1,公募基金会,2009-01-12,13.0,4A,"167,873,164.19","5,839,938.66","1,200,000.00","154,774,200.86",GLF,National,Beijing
540,2716,田汉基金会,4,0,0,非公募基金会,1995-07-04,6.0,未参评,0.00,"1,153,552.00",0.00,"1,685,835.04",GLF,National,Beijing
541,68,上海市奉贤区教育基金会,0.0,0,0.0,公募基金会,2013年07月15日,5.0,未参评,3050000.0,1019935.4,0.0,16570868.92,GLF,Regional,Shanghai
542,4223,浙江百贤亚洲未来领袖基金会,1,0,0,非公募基金会,2015-01-22,5.0,--,0.00,0.00,0.00,"286,352.91",NGF,Regional,Zhejiang
543,3095,重庆市科普发展基金会,2,0,0,公募基金会,2013-02-20,15.0,未参评,"60,000.00","6,000.00","2,185,000.00","4,419,964.51",GLF,Regional,Chongqing
544,1067,天津市冯骥才民间文化基金会,1,0,0,非公募基金会,2004-12-31,6.0,3A,0.00,0.00,0.00,"10,956,313.46",NGF,Regional,Tianjin
545,2058,河北省文化艺术发展基金会,3,0,0,非公募基金会,2013-05-02,6.0,未参评,0.00,"2,550,000.00",0.00,"6,112,056.16",GLF,Regional,Hebei
546,200,中国人口福利基金会,33,0,0,公募基金会,1987-06-10,19.0,4A,"199,915,832.30","5,296,575.72","17,978,700.00","231,348,728.37",GLF,National,Beijing
547,2237,浙江树人大学暨王宽诚教育基金会,0,0,0,非公募基金会,1992-03-24,8.0,未参评,0.00,"4,625,818.81",0.00,"26,628,408.48",NGF,Regional,Zhejiang
548,2743,磐安县周大庆体育发展基金会,0,0,0,非公募基金会,2012-09-04,5.0,未参评,0.00,0.00,0.00,"1,828,864.44",NGF,Regional,Zhejiang
549,4056,青海省青海大学教育基金会,2,1,0,非公募基金会,2014-08-20,5.0,未参评,0.00,"666,000.00",0.00,"3,120,618.01",GLF,Regional,Qinghai
550,3539,河北省妇女儿童发展基金会,3,0,1,公募基金会,1982-02-08,25.0,5A,"12,514,315.65","456,400.00",0.00,"18,054,756.20",GLF,Regional,Hebei
551,3207,陕西省老龄事业发展基金会,6,0,0,公募基金会,1988-02-03,11.0,3A,0.00,"2,241,964.30","1,500,000.00","54,539,479.85",GLF,Regional,Shaanxi
552,3106,金华市人民教育基金会,1,0,0,公募基金会,2005-09-27,7.0,未参评,"1,381,300.00","72,700.00",0.00,"8,399,301.17",GLF,Regional,Zhejiang
553,3957,河南省学生安全救助基金会,14,0,0,公募基金会,2014-08-14,5.0,未参评,"7,521.35","3,954,523.17",0.00,"4,346,692.96",GLF,Regional,Henan
554,1725,文成县人民教育基金会,0,0,0,公募基金会,2010-10-14,9.0,未参评,"433,469.00",0.00,0.00,"4,169,404.34",GLF,Regional,Zhejiang
555,3545,河北省三强公益慈善基金会,7,0,0,非公募基金会,2013-08-19,7.0,未参评,0.00,0.00,0.00,"854,589.49",NGF,Regional,Hebei
556,1041,大庆市公安民警救助基金会,2,2,0,公募基金会,2012-02-29,7.0,未参评,0.00,0.00,0.00,"5,527,170.98",GLF,Regional,Heilongjiang
557,2120,河南省常香玉基金会,2,0,0,公募基金会,2008-09-03,9.0,未参评,0.00,"200,000.00",0.00,"4,214,814.23",GLF,Regional,Henan
558,1073,天津市妇女儿童发展基金会,7,0,1,公募基金会,2004-11-22,22.0,4A,"20,282,101.14",0.00,"1,075,000.00","33,879,282.42",GLF,Regional,Tianjin
559,1821,杭州市见义勇为基金会,6,1,0,公募基金会,1992-05-18,24.0,未参评,0.00,"200,000.00","883,500.00","16,747,635.96",GLF,Regional,Zhejiang
560,13,上海东华大学教育发展基金会,0.0,0,0.0,非公募基金会,2010年09月21日,14.0,未参评,9258704.81,0.0,0.0,31489337.83,GLF,Regional,Shanghai
561,1245,安阳市教育基金会,2,0,0,公募基金会,2009-01-22,6.0,未参评,0.00,"321,376.10","400,000.00","6,333,212.00",GLF,Regional,Henan
562,2115,河南省宋庆龄基金会,15,0,0,公募基金会,1992-12-31,9.0,未参评,"4,680,621.03","35,605.15",0.00,"13,018,791.08",GLF,Regional,Henan
563,3942,重庆心之海慈善基金会,1,0,0,非公募基金会,2014-08-04,5.0,未参评,0.00,"288,948.00",0.00,"2,019,210.15",NGF,Regional,Chongqing
564,93,上海市防癌抗癌事业发展基金会,2.0,0,0.0,非公募基金会,2007年01月12日,7.0,未参评,0.0,780000.0,0.0,8811894.55,GLF,Regional,Shanghai
565,83,上海市爱心帮教基金会,9.0,0,0.0,公募基金会,2005年01月27日,16.0,未参评,2013300.0,200000.0,0.0,37519754.46,GLF,Regional,Shanghai
566,351,云南省青少年发展基金会,14,0,0,公募基金会,1994-07-06,10.0,5A,"91,589,770.11",0.00,0.00,"162,768,727.11",GLF,Regional,Yunnan
567,1056,天合公益基金会,3,0,1,非公募基金会,2012-04-17,5.0,未参评,0.00,0.00,0.00,"54,806,831.09",GLF,National,Beijing
568,1844,榆林市胡星元慈善基金会,2,1,0,非公募基金会,2006-06-16,7.0,3A,0.00,0.00,0.00,"26,103,642.41",GLF,Regional,Shaanxi
569,1827,杭州电子科技大学教育发展基金会,1,0,0,非公募基金会,2013-02-05,15.0,未参评,"15,300,152.05","516,423.48",0.00,"18,289,644.29",GLF,Regional,Zhejiang
570,967,哈尔滨理工大学教育发展基金会,2,0,0,非公募基金会,2010-10-12,11.0,4A,"1,651,748.00","3,000.00",0.00,"8,156,708.55",GLF,Regional,Heilongjiang
571,2144,河南省福兴儿童公益基金会,4,0,0,非公募基金会,2013-01-28,6.0,未参评,0.00,"275,210.02","250,000.00","2,674,401.99",NGF,Regional,Henan
572,11,上海万宇慈善基金会,0.0,0,0.0,非公募基金会,2013年06月18日,5.0,未参评,0.0,800000.0,0.0,5463377.23,NGF,Regional,Shanghai
573,123,上海汽车工业科技发展基金会,5.0,0,0.0,非公募基金会,1996年02月14日,12.0,--,0.0,0.0,0.0,322565913.94,NGF,Regional,Shanghai
574,3169,陕西妇女儿童发展基金会,6,0,0,公募基金会,2009-11-19,9.0,4A,"11,467,978.34","40,610.98",0.00,"8,211,973.14",GLF,Regional,Shaanxi
575,969,嘉兴市农业技术推广基金会,2,0,0,公募基金会,2013-11-15,19.0,未参评,0.00,0.00,"4,205,000.00","15,062,344.36",GLF,Regional,Zhejiang
576,957,哈尔滨市残疾人福利基金会,7,1,0,公募基金会,1986-06-25,15.0,4A,"1,208,372.80","269,104.10",0.00,"11,472,001.27",GLF,Regional,Heilongjiang
577,189,中华社会文化发展基金会,11,0,0,公募基金会,1993-02-09,17.0,3A,"22,881,092.95","2,324,402.05",0.00,"51,675,255.66",GLF,National,Beijing
578,909,吉林省康乃尔公益基金会,1,0,0,,2012年12月01日,,未参评,0.00,0.00,0.00,"1,267,715.21",NGF,Regional,Jilin
579,909,吉林康乃尔助学基金会,1,0,0,非公募基金会,2011-12-01,5.0,,0.00,0.00,0.00,"1,267,715.21",NGF,Regional,Jilin
580,925,吉林省教育基金会,6,0,0,公募基金会,1988-06-06,9.0,3A,0.00,"2,262.12",0.00,"21,900,155.23",GLF,Regional,Jilin
581,331,云南省俊发教育扶贫基金会,1,0,0,非公募基金会,2007-06-01,5.0,3A,"1,638,890.00",0.00,0.00,"4,851,985.53",NGF,Regional,Yunnan
582,2130,河南省新机救助基金会,2,0,0,非公募基金会,2009-05-12,6.0,未参评,0.00,"80,000.00",0.00,"2,621,516.16",NGF,Regional,Henan
583,2277,浙江省常山县教育基金会,0,0,0,非公募基金会,2008-05-08,10.0,未参评,0.00,"1,290,000.00",0.00,"6,061,417.15",GLF,Regional,Zhejiang
584,2274,浙江省实方慈善基金会,1,0,0,非公募基金会,2012-11-13,5.0,未参评,0.00,0.00,0.00,"9,395,188.59",NGF,Regional,Zhejiang
585,3269,青海省雪域仁济慈善基金会,6,0,0,非公募基金会,2008-12-17,5.0,3A,"2,662,280.00","2,707,298.00",0.00,"2,099,467.53",NGF,Regional,Qinghai
586,2828,福建福海文教基金会,4,0,0,非公募基金会,1994-08-03,19.0,3A,0.00,"2,000.00","180,000.00","2,415,544.17",NGF,Regional,Fujian
587,3398,重庆市彭水王应田教育基金会,2,0,0,非公募基金会,1996-06-20,5.0,1A,0.00,0.00,0.00,"5,628,085.08",NGF,Regional,Chongqing
588,973,嘉兴市秀洲区农业技术推广基金会,3,0,0,公募基金会,2013-12-25,18.0,未参评,0.00,"50,000.00","800,000.00","8,132,367.92",GLF,Regional,Zhejiang
589,2241,浙江水利水电学院教育基金会,0,0,0,非公募基金会,2013-06-05,14.0,未参评,"19,003.70","1,340,100.00",0.00,"7,445,734.78",GLF,Regional,Zhejiang
590,1162,宁波博约博物馆文化发展基金会,0,0,0,非公募基金会,2010-02-20,7.0,未参评,0.00,0.00,0.00,"1,015,994.06",GLF,Regional,Zhejiang
591,3638,章如庚慈善基金会,7,0,1,非公募基金会,2014-01-08,7.0,未参评,"241,239.86","7,537,456.36",0.00,"20,235,561.63",NGF,National,Beijing
592,1064,天津市体育发展基金会,0,0,0,公募基金会,2012-02-27,12.0,3A,0.00,0.00,0.00,"16,165,805.62",GLF,Regional,Tianjin
593,2710,甘肃省老年基金会,5,0,0,公募基金会,1988-06-16,3.0,2A,"600,000.00",0.00,0.00,"6,077,343.71",GLF,Regional,Gansu
594,56,上海市人口福利基金会,0.0,0,0.0,公募基金会,1992年03月18日,25.0,5A,4919343.29,442142.32,0.0,8035891.2,GLF,Regional,Shanghai
595,1837,桐庐县老龄事业发展基金会,1,0,0,公募基金会,2009-04-18,28.0,3A,"39,900.00",0.00,0.00,"5,758,176.25",GLF,Regional,Zhejiang
596,1172,宁波市效实中学教育发展基金会,1,0,0,非公募基金会,2011-09-02,5.0,未参评,0.00,"785,704.85",0.00,"5,019,993.85",GLF,Regional,Zhejiang
597,3711,浙江科技学院教育基金会,0,0,0,非公募基金会,2014-03-12,13.0,未参评,"249,513.45","9,861.17",0.00,"2,475,603.97",GLF,Regional,Zhejiang
598,1843,榆林学院教育发展基金会,6,0,0,非公募基金会,2012-06-21,10.0,3A,0.00,"2,905,978.00",0.00,"11,803,996.22",GLF,Regional,Shaanxi
599,127,上海海事大学教育发展基金会,2.0,0,0.0,非公募基金会,2012年11月06日,20.0,未参评,1635957.66,0.0,0.0,7972916.65,GLF,Regional,Shanghai
600,2712,甘肃省青少年发展基金会,6,8,0,公募基金会,1992-08-07,25.0,未参评,"11,070,532.18","37,355.26",0.00,"14,016,445.64",GLF,Regional,Gansu
601,3161,陈香梅公益基金会,5,0,0,非公募基金会,2010-06-22,9.0,3A,"2,575,726.89","330,305.16","2,200,000.00","21,998,529.13",NGF,National,Beijing
602,1816,杭州市萧山区残疾人福利基金会,0,0,0,公募基金会,1995-01-24,8.0,未参评,0.00,"121,927.50",0.00,"4,988,516.04",GLF,Regional,Zhejiang
